order_id,customer_id,product_id,warehouse_id,quantity,selling_price,discount,final_amount,payment_method,order_status,order_date
O001665,C0390,P0033,W006,7,316.3,327.16,1886.94,Debit Card,Cancelled,2025-08-27
O001666,C0291,P0018,W011,1,693.16,11.62,681.54,Net Banking,Cancelled,2026-08-03
O001667,C0215,P0091,W017,10,128.87,125.12,1163.58,UPI,Completed,2025-08-11
O001668,C0102,P0123,W003,5,614.42,118.82,2953.28,Debit Card,Completed,2025-10-30
O001669,C0301,P0094,W003,7,536.83,701.39,3056.42,Net Banking,Completed,2026-01-25
O001670,C0451,P0127,W018,4,830.32,211.93,3109.35,UPI,Completed,2025-10-30
O001671,C0083,P0012,W004,2,342.53,123.58,561.48,Debit Card,Pending,2025-12-04
O001672,C0271,P0054,W016,5,298.13,237.99,1252.66,Credit Card,Pending,2025-08-25
O001673,C0261,P0026,W020,7,424.88,38.87,2935.29,Debit Card,Pending,2025-10-07
O001674,C0117,P0047,W001,4,519.72,391.9,1686.98,Debit Card,Cancelled,2026-04-26
O001675,C0425,P0199,W004,7,550.92,88.66,3767.78,Credit Card,Pending,2025-12-13
O001676,C0038,P0095,W003,6,121.43,20.58,708.0,Credit Card,Completed,2026-07-22
O001677,C0469,P0061,W011,5,427.25,214.54,1921.71,Net Banking,Completed,2026-06-05
O001678,C0238,P0051,W007,10,229.62,310.05,1986.15,UPI,Completed,2025-11-01
O001679,C0149,P0052,W004,3,697.25,7.77,2083.98,Net Banking,Cancelled,2026-07-19
O001680,C0328,P0043,W010,1,759.88,73.42,686.46,UPI,Cancelled,2025-10-31
O001681,C0390,P0031,W013,4,475.72,123.09,1779.79,Credit Card,Completed,2025-08-09
O001682,C0143,P0176,W017,2,708.65,128.93,1288.37,Credit Card,Cancelled,2025-10-16
O001683,C0266,P0088,W012,9,512.39,908.16,3703.35,UPI,Cancelled,2026-07-05
O001684,C0341,P0189,W016,2,416.57,39.6,793.54,Debit Card,Cancelled,2026-01-25
O001685,C0226,P0193,W004,3,327.81,39.37,944.06,Debit Card,Completed,2026-01-03
O001686,C0425,P0123,W010,8,614.42,251.63,4663.73,Debit Card,Completed,2026-01-02
O001687,C0275,P0070,W014,10,468.0,372.23,4307.77,UPI,Cancelled,2026-02-20
O001688,C0177,P0082,W018,9,524.26,551.64,4166.7,Cash,Pending,2026-01-21
O001689,C0237,P0053,W014,4,208.63,5.24,829.28,Debit Card,Completed,2026-03-22
O001690,C0254,P0080,W015,4,24.4,0.7,96.9,Credit Card,Completed,2026-07-15
O001691,C0199,P0001,W014,9,711.01,1189.35,5209.74,Net Banking,Pending,2025-12-31
O001692,C0162,P0017,W019,8,438.91,47.85,3463.43,Debit Card,Pending,2026-05-29
O001693,C0110,P0191,W004,5,583.75,34.2,2884.55,UPI,Cancelled,2025-08-09
O001694,C0099,P0144,W016,2,642.6,211.21,1073.99,Net Banking,Completed,2026-07-19
O001695,C0342,P0171,W012,3,165.53,56.77,439.82,Cash,Cancelled,2025-09-15
O001696,C0453,P0183,W010,4,518.44,250.71,1823.05,Cash,Pending,2026-04-10
O001697,C0231,P0034,W016,5,98.84,91.51,402.69,UPI,Cancelled,2025-12-08
O001698,C0459,P0183,W007,10,518.44,153.4,5031.0,Debit Card,Completed,2026-03-27
O001699,C0406,P0183,W008,6,518.44,119.97,2990.67,UPI,Cancelled,2025-09-08
O001700,C0487,P0153,W002,8,97.2,114.47,663.13,UPI,Pending,2026-01-17
O001701,C0254,P0134,W015,5,127.8,43.85,595.15,Debit Card,Completed,2026-06-24
O001702,C0123,P0087,W009,2,52.58,20.16,85.0,Credit Card,Completed,2025-08-05
O001703,C0438,P0119,W001,9,123.87,155.49,959.34,Credit Card,Pending,2025-09-07
O001704,C0228,P0123,W009,7,614.42,540.79,3760.15,Debit Card,Pending,2025-09-24
O001705,C0416,P0072,W001,3,712.27,213.23,1923.58,Credit Card,Cancelled,2025-12-14
O001706,C0495,P0073,W012,1,114.95,10.16,104.79,Cash,Completed,2025-09-30
O001707,C0063,P0014,W013,8,248.91,255.98,1735.3,Credit Card,Pending,2026-05-08
O001708,C0385,P0103,W013,5,104.86,31.14,493.16,UPI,Completed,2026-05-17
O001709,C0444,P0062,W018,6,152.46,173.25,741.51,Net Banking,Pending,2026-04-07
O001710,C0082,P0110,W003,5,91.98,17.73,442.17,Net Banking,Completed,2025-10-24
O001711,C0382,P0013,W006,4,678.5,53.57,2660.43,Net Banking,Pending,2026-05-21
O001712,C0108,P0024,W003,4,574.38,23.75,2273.77,Debit Card,Pending,2025-09-15
O001713,C0379,P0054,W017,6,298.13,202.02,1586.76,Cash,Cancelled,2026-07-25
O001714,C0371,P0105,W012,2,537.76,208.16,867.36,Net Banking,Pending,2026-02-15
O001715,C0271,P0175,W009,1,636.16,60.69,575.47,Cash,Pending,2025-09-04
O001716,C0310,P0095,W010,10,121.43,15.65,1198.65,Credit Card,Pending,2026-06-06
O001717,C0074,P0117,W013,10,422.57,774.98,3450.72,Net Banking,Cancelled,2026-07-03
O001718,C0384,P0131,W017,8,381.9,56.09,2999.11,Net Banking,Pending,2026-06-07
O001719,C0254,P0068,W007,9,244.39,220.43,1979.08,Debit Card,Cancelled,2026-05-28
O001720,C0151,P0084,W002,8,611.84,122.62,4772.1,Debit Card,Completed,2025-11-06
O001721,C0234,P0143,W018,10,276.16,18.1,2743.5,Credit Card,Pending,2026-02-11
O001722,C0260,P0036,W016,2,550.45,8.71,1092.19,Net Banking,Pending,2025-08-07
O001723,C0183,P0155,W020,6,70.67,57.86,366.16,Net Banking,Completed,2025-11-10
O001724,C0077,P0126,W018,10,352.47,289.19,3235.51,Debit Card,Completed,2026-08-02
O001725,C0379,P0181,W013,9,510.35,145.27,4447.88,Net Banking,Completed,2026-04-03
O001726,C0122,P0181,W016,5,510.35,286.98,2264.77,Debit Card,Pending,2025-10-03
O001727,C0385,P0038,W013,4,210.73,131.27,711.65,Credit Card,Pending,2026-04-29
O001728,C0170,P0109,W013,3,51.49,23.35,131.12,Net Banking,Cancelled,2025-09-09
O001729,C0077,P0009,W001,1,127.01,7.34,119.67,Debit Card,Completed,2025-10-06
O001730,C0488,P0145,W020,4,49.46,20.22,177.62,Credit Card,Completed,2026-04-06
O001731,C0367,P0059,W012,5,691.04,565.06,2890.14,Debit Card,Cancelled,2026-01-05
O001732,C0497,P0112,W006,3,635.62,189.24,1717.62,Net Banking,Pending,2025-09-27
O001733,C0346,P0133,W007,8,659.87,921.91,4357.05,Cash,Completed,2026-01-29
O001734,C0199,P0128,W006,4,366.55,163.01,1303.19,UPI,Completed,2026-01-18
O001735,C0228,P0162,W016,1,472.72,91.46,381.26,Credit Card,Completed,2025-10-09
O001736,C0045,P0081,W002,6,583.65,494.5,3007.4,UPI,Pending,2026-02-19
O001737,C0494,P0185,W005,4,566.24,406.43,1858.53,Cash,Pending,2025-12-02
O001738,C0013,P0118,W001,5,545.32,342.68,2383.92,Cash,Cancelled,2025-12-15
O001739,C0481,P0200,W001,4,181.69,41.37,685.39,Cash,Completed,2026-02-05
O001740,C0280,P0144,W015,3,642.6,154.18,1773.62,Debit Card,Completed,2026-04-29
O001741,C0490,P0083,W013,1,557.15,68.22,488.93,UPI,Cancelled,2026-03-14
O001742,C0455,P0032,W018,8,562.17,749.59,3747.77,UPI,Cancelled,2026-05-14
O001743,C0421,P0194,W012,4,316.48,193.45,1072.47,Credit Card,Completed,2025-12-31
O001744,C0318,P0006,W012,10,615.25,333.16,5819.34,Debit Card,Cancelled,2026-07-30
O001745,C0496,P0175,W010,5,636.16,424.35,2756.45,Debit Card,Pending,2026-04-28
O001746,C0007,P0138,W011,1,574.82,35.87,538.95,Cash,Completed,2026-01-25
O001747,C0376,P0041,W020,10,471.27,910.88,3801.82,Cash,Pending,2026-05-18
O001748,C0415,P0150,W012,4,79.1,16.0,300.4,Cash,Completed,2025-11-07
O001749,C0016,P0110,W016,4,91.98,23.4,344.52,UPI,Completed,2026-05-02
O001750,C0120,P0051,W018,1,229.62,28.45,201.17,Credit Card,Completed,2026-02-20
O001751,C0382,P0104,W018,7,61.8,3.33,429.27,Credit Card,Pending,2026-01-23
O001752,C0406,P0017,W015,2,438.91,151.48,726.34,Debit Card,Completed,2025-09-12
O001753,C0380,P0135,W003,9,444.2,757.74,3240.06,Credit Card,Cancelled,2025-12-23
O001754,C0451,P0004,W003,2,47.98,8.79,87.17,Credit Card,Pending,2025-12-20
O001755,C0132,P0104,W007,9,61.8,12.35,543.85,Credit Card,Cancelled,2026-07-14
O001756,C0120,P0009,W003,9,127.01,192.77,950.32,UPI,Completed,2026-07-31
O001757,C0059,P0074,W015,4,318.47,229.75,1044.13,UPI,Pending,2025-12-09
O001758,C0452,P0199,W016,3,550.92,23.03,1629.73,UPI,Pending,2026-03-19
O001759,C0016,P0093,W006,10,102.56,139.88,885.72,Cash,Pending,2026-05-06
O001760,C0019,P0097,W012,3,339.95,88.79,931.06,Net Banking,Completed,2026-01-29
O001761,C0348,P0095,W008,10,121.43,210.71,1003.59,UPI,Cancelled,2026-07-23
O001762,C0433,P0003,W017,9,307.09,416.89,2346.92,Debit Card,Cancelled,2025-08-23
O001763,C0266,P0078,W011,4,134.38,61.96,475.56,Credit Card,Pending,2025-12-16
O001764,C0089,P0129,W015,3,649.05,58.96,1888.19,Cash,Cancelled,2026-03-07
O001765,C0138,P0160,W014,5,103.95,79.72,440.03,Cash,Completed,2025-12-06
O001766,C0140,P0095,W013,10,121.43,109.11,1105.19,Net Banking,Completed,2025-08-28
O001767,C0077,P0200,W005,7,181.69,86.13,1185.7,Net Banking,Cancelled,2025-12-19
O001768,C0413,P0019,W009,10,452.83,169.26,4359.04,Cash,Pending,2025-10-22
O001769,C0288,P0025,W005,5,464.04,317.19,2003.01,Net Banking,Pending,2026-03-28
O001770,C0172,P0042,W003,7,276.02,76.52,1855.62,Debit Card,Completed,2026-01-01
O001771,C0354,P0136,W006,6,596.21,71.81,3505.45,Credit Card,Pending,2025-09-28
O001772,C0334,P0091,W003,9,128.87,155.7,1004.13,UPI,Cancelled,2026-04-19
O001773,C0383,P0182,W018,5,103.87,3.66,515.69,Cash,Completed,2025-11-10
O001774,C0321,P0055,W015,10,691.95,1252.49,5667.01,UPI,Completed,2026-03-28
O001775,C0054,P0024,W013,8,574.38,56.29,4538.75,Cash,Cancelled,2025-10-07
O001776,C0417,P0001,W015,7,711.01,737.6,4239.47,Cash,Pending,2026-02-02
O001777,C0088,P0154,W007,7,687.94,426.97,4388.61,Cash,Completed,2026-07-18
O001778,C0187,P0147,W012,4,250.9,26.93,976.67,Net Banking,Cancelled,2025-12-06
O001779,C0314,P0087,W006,1,52.58,1.57,51.01,Cash,Pending,2025-09-25
O001780,C0495,P0096,W016,6,223.64,208.25,1133.59,UPI,Completed,2025-11-28
O001781,C0145,P0196,W008,4,403.53,3.07,1611.05,UPI,Pending,2026-06-08
O001782,C0470,P0059,W004,5,691.04,580.18,2875.02,Net Banking,Cancelled,2026-02-03
O001783,C0213,P0175,W004,7,636.16,428.36,4024.76,Cash,Completed,2025-10-06
O001784,C0351,P0125,W002,1,184.54,12.91,171.63,Credit Card,Cancelled,2025-10-30
O001785,C0363,P0194,W009,8,316.48,425.65,2106.19,Cash,Cancelled,2026-05-03
O001786,C0353,P0075,W006,4,153.98,95.49,520.43,Cash,Completed,2026-03-19
O001787,C0173,P0174,W016,10,288.11,95.85,2785.25,Cash,Completed,2026-02-21
O001788,C0165,P0025,W002,3,464.04,96.68,1295.44,UPI,Pending,2025-08-20
O001789,C0336,P0097,W017,10,339.95,463.49,2936.01,Debit Card,Cancelled,2025-10-10
O001790,C0452,P0081,W019,3,583.65,216.34,1534.61,Cash,Cancelled,2026-02-01
O001791,C0265,P0005,W007,6,616.49,667.33,3031.61,Cash,Completed,2025-09-28
O001792,C0135,P0146,W020,8,595.2,656.31,4105.29,Net Banking,Cancelled,2025-10-20
O001793,C0095,P0177,W013,8,764.51,200.33,5915.75,Cash,Completed,2025-09-19
O001794,C0049,P0191,W009,9,583.75,117.67,5136.08,Debit Card,Pending,2025-09-07
O001795,C0206,P0037,W004,8,536.12,55.03,4233.93,Debit Card,Cancelled,2026-01-10
O001796,C0465,P0083,W015,3,557.15,3.75,1667.7,Cash,Cancelled,2025-09-28
O001797,C0373,P0122,W009,4,472.24,266.79,1622.17,UPI,Cancelled,2025-08-21
O001798,C0101,P0038,W007,5,210.73,57.71,995.94,Cash,Completed,2026-06-02
O001799,C0412,P0063,W001,8,152.21,160.79,1056.89,UPI,Cancelled,2026-04-20
O001800,C0134,P0015,W013,3,435.76,177.19,1130.09,Credit Card,Completed,2025-08-16
O001801,C0400,P0053,W019,6,208.63,113.71,1138.07,Credit Card,Completed,2025-10-02
O001802,C0285,P0026,W020,7,424.88,366.13,2608.03,Debit Card,Cancelled,2026-03-29
O001803,C0079,P0101,W002,10,536.98,917.94,4451.86,Debit Card,Cancelled,2025-11-24
O001804,C0286,P0047,W013,10,519.72,481.62,4715.58,Credit Card,Completed,2026-03-29
O001805,C0160,P0103,W017,10,104.86,161.81,886.79,Credit Card,Cancelled,2026-02-28
O001806,C0285,P0001,W002,9,711.01,287.45,6111.64,Debit Card,Completed,2025-11-17
O001807,C0312,P0002,W007,7,318.95,360.93,1871.72,Debit Card,Pending,2025-10-23
O001808,C0034,P0179,W015,7,761.14,425.44,4902.54,Credit Card,Completed,2025-10-14
O001809,C0437,P0156,W002,2,716.77,255.83,1177.71,UPI,Cancelled,2025-08-10
O001810,C0358,P0002,W015,10,318.95,173.78,3015.72,Debit Card,Completed,2026-05-19
O001811,C0492,P0020,W017,4,658.43,489.0,2144.72,Cash,Cancelled,2025-10-02
O001812,C0447,P0062,W009,5,152.46,119.27,643.03,UPI,Pending,2026-06-06
O001813,C0063,P0069,W016,6,779.75,897.41,3781.09,Credit Card,Pending,2026-06-26
O001814,C0205,P0059,W011,7,691.04,69.71,4767.57,Net Banking,Cancelled,2026-05-09
O001815,C0214,P0089,W002,1,380.36,66.9,313.46,Debit Card,Cancelled,2026-05-05
O001816,C0067,P0133,W017,2,659.87,19.66,1300.08,Credit Card,Pending,2026-02-08
O001817,C0170,P0114,W005,4,433.11,224.71,1507.73,Cash,Cancelled,2026-05-29
O001818,C0407,P0087,W019,3,52.58,4.51,153.23,Credit Card,Completed,2025-10-12
O001819,C0291,P0094,W020,10,536.83,926.66,4441.64,Credit Card,Pending,2025-11-29
O001820,C0158,P0114,W003,3,433.11,70.08,1229.25,Net Banking,Pending,2025-11-23
O001821,C0234,P0194,W016,5,316.48,234.02,1348.38,Credit Card,Cancelled,2025-08-17
O001822,C0191,P0041,W002,8,471.27,573.51,3196.65,Cash,Completed,2026-06-14
O001823,C0107,P0195,W017,10,194.61,62.77,1883.33,Credit Card,Pending,2025-09-23
O001824,C0454,P0037,W004,4,536.12,64.85,2079.63,Cash,Completed,2025-09-10
O001825,C0416,P0184,W012,8,600.98,782.36,4025.48,Credit Card,Completed,2026-06-26
O001826,C0383,P0028,W008,6,169.73,75.85,942.53,Debit Card,Cancelled,2026-03-12
O001827,C0374,P0124,W014,6,711.13,622.39,3644.39,Cash,Completed,2026-06-20
O001828,C0104,P0038,W016,10,210.73,95.66,2011.64,Credit Card,Completed,2026-04-03
O001829,C0102,P0071,W003,6,324.09,179.77,1764.77,Net Banking,Cancelled,2025-11-05
O001830,C0302,P0085,W003,8,734.45,696.38,5179.22,Net Banking,Cancelled,2025-09-10
O001831,C0134,P0135,W014,7,444.2,593.56,2515.84,Cash,Cancelled,2026-03-26
O001832,C0030,P0136,W012,5,596.21,183.21,2797.84,Debit Card,Completed,2025-08-30
O001833,C0042,P0130,W016,1,247.63,22.77,224.86,Net Banking,Completed,2026-06-17
O001834,C0305,P0036,W019,7,550.45,265.55,3587.6,Credit Card,Pending,2025-10-22
O001835,C0031,P0134,W002,2,127.8,8.94,246.66,Credit Card,Pending,2026-05-10
O001836,C0278,P0159,W003,6,340.74,27.75,2016.69,Cash,Cancelled,2025-11-15
O001837,C0078,P0041,W008,3,471.27,41.11,1372.7,Net Banking,Completed,2025-12-15
O001838,C0215,P0034,W017,1,98.84,10.44,88.4,Credit Card,Pending,2025-08-30
O001839,C0235,P0173,W019,4,112.19,0.47,448.29,Net Banking,Completed,2026-05-28
O001840,C0311,P0054,W003,4,298.13,30.92,1161.6,Debit Card,Cancelled,2025-10-09
O001841,C0049,P0026,W018,7,424.88,79.36,2894.8,Debit Card,Completed,2025-12-22
O001842,C0168,P0143,W016,1,276.16,12.99,263.17,UPI,Cancelled,2026-01-28
O001843,C0059,P0111,W004,8,638.29,172.73,4933.59,Debit Card,Cancelled,2025-12-09
O001844,C0202,P0192,W010,6,392.33,288.03,2065.95,Debit Card,Cancelled,2025-10-05
O001845,C0371,P0174,W014,5,288.11,139.62,1300.93,Net Banking,Pending,2026-07-18
O001846,C0079,P0080,W014,7,24.4,1.32,169.48,Cash,Completed,2025-12-01
O001847,C0082,P0122,W009,6,472.24,150.76,2682.68,Cash,Pending,2025-11-04
O001848,C0416,P0120,W016,2,117.95,40.51,195.39,Credit Card,Pending,2026-05-02
O001849,C0255,P0152,W020,8,41.85,55.53,279.27,Net Banking,Pending,2026-01-16
O001850,C0489,P0104,W014,3,61.8,36.6,148.8,Debit Card,Pending,2025-11-16
O001851,C0194,P0050,W001,6,407.27,474.99,1968.63,UPI,Pending,2026-04-09
O001852,C0037,P0160,W004,5,103.95,93.11,426.64,Debit Card,Cancelled,2026-03-12
O001853,C0472,P0112,W013,7,635.62,545.56,3903.78,Credit Card,Completed,2025-09-25
O001854,C0028,P0133,W019,2,659.87,224.27,1095.47,Debit Card,Cancelled,2026-02-25
O001855,C0150,P0029,W018,4,380.84,288.17,1235.19,UPI,Pending,2025-12-14
O001856,C0084,P0116,W015,4,446.14,256.05,1528.51,Net Banking,Cancelled,2025-08-13
O001857,C0113,P0102,W018,10,580.08,168.71,5632.09,Cash,Completed,2025-09-10
O001858,C0042,P0016,W006,6,646.11,329.19,3547.47,Credit Card,Pending,2025-08-16
O001859,C0174,P0026,W011,7,424.88,348.15,2626.01,Debit Card,Pending,2025-10-27
O001860,C0062,P0125,W003,4,184.54,103.92,634.24,Credit Card,Cancelled,2025-10-04
O001861,C0498,P0194,W014,4,316.48,94.41,1171.51,Cash,Cancelled,2026-07-06
O001862,C0195,P0058,W014,3,607.88,3.16,1820.48,Net Banking,Pending,2025-09-25
O001863,C0236,P0152,W007,2,41.85,10.99,72.71,Net Banking,Cancelled,2026-06-05
O001864,C0459,P0061,W020,8,427.25,607.68,2810.32,Credit Card,Cancelled,2025-12-25
O001865,C0497,P0187,W018,8,557.43,420.79,4038.65,Cash,Completed,2025-10-14
O001866,C0424,P0015,W018,6,435.76,436.68,2177.88,Debit Card,Cancelled,2026-03-03
O001867,C0102,P0001,W015,9,711.01,288.21,6110.88,Credit Card,Cancelled,2026-05-25
O001868,C0416,P0096,W017,3,223.64,58.68,612.24,Net Banking,Completed,2026-07-14
O001869,C0191,P0013,W007,7,678.5,709.07,4040.43,Net Banking,Pending,2026-06-04
O001870,C0287,P0132,W002,5,661.28,199.29,3107.11,UPI,Pending,2026-03-26
O001871,C0495,P0005,W010,6,616.49,426.69,3272.25,UPI,Cancelled,2025-08-05
O001872,C0321,P0007,W004,9,86.6,137.72,641.68,Net Banking,Cancelled,2026-07-01
O001873,C0222,P0093,W012,6,102.56,25.24,590.12,Cash,Cancelled,2026-03-29
O001874,C0284,P0162,W004,9,472.72,577.68,3676.8,UPI,Cancelled,2025-11-13
O001875,C0365,P0150,W003,8,79.1,84.03,548.77,UPI,Pending,2026-03-19
O001876,C0104,P0022,W013,2,456.03,58.67,853.39,Credit Card,Pending,2025-11-06
O001877,C0254,P0036,W005,5,550.45,543.05,2209.2,Cash,Cancelled,2026-02-04
O001878,C0156,P0171,W005,2,165.53,35.77,295.29,Cash,Completed,2026-07-03
O001879,C0104,P0055,W003,1,691.95,70.91,621.04,Credit Card,Cancelled,2025-08-23
O001880,C0400,P0077,W010,7,705.01,566.54,4368.53,Credit Card,Cancelled,2025-10-27
O001881,C0471,P0079,W020,3,102.81,31.31,277.12,UPI,Pending,2026-06-17
O001882,C0102,P0073,W003,8,114.95,37.78,881.82,Debit Card,Completed,2026-07-23
O001883,C0141,P0178,W001,9,253.74,443.87,1839.79,UPI,Cancelled,2026-07-28
O001884,C0085,P0027,W019,7,78.28,100.24,447.72,Credit Card,Cancelled,2025-12-03
O001885,C0119,P0184,W019,9,600.98,918.47,4490.35,Cash,Pending,2026-01-17
O001886,C0184,P0145,W017,2,49.46,8.99,89.93,Debit Card,Completed,2026-05-20
O001887,C0080,P0084,W014,8,611.84,84.59,4810.13,Net Banking,Completed,2025-11-02
O001888,C0336,P0063,W018,6,152.21,62.36,850.9,Net Banking,Pending,2026-01-10
O001889,C0218,P0174,W007,3,288.11,11.06,853.27,UPI,Cancelled,2025-08-21
O001890,C0246,P0159,W001,2,340.74,18.53,662.95,Debit Card,Completed,2025-11-22
O001891,C0270,P0005,W010,1,616.49,12.44,604.05,Cash,Completed,2025-08-13
O001892,C0465,P0040,W012,2,533.67,37.17,1030.17,UPI,Pending,2025-08-14
O001893,C0417,P0001,W013,3,711.01,36.52,2096.51,Cash,Pending,2025-12-12
O001894,C0238,P0118,W008,1,545.32,30.8,514.52,Debit Card,Completed,2026-06-20
O001895,C0474,P0187,W020,1,557.43,30.6,526.83,Debit Card,Cancelled,2026-02-01
O001896,C0260,P0009,W015,7,127.01,81.97,807.1,Debit Card,Cancelled,2025-08-05
O001897,C0038,P0117,W015,3,422.57,171.7,1096.01,UPI,Completed,2026-01-28
O001898,C0029,P0088,W005,8,512.39,166.63,3932.49,UPI,Pending,2025-11-28
O001899,C0234,P0034,W001,10,98.84,129.2,859.2,Cash,Completed,2025-10-18
O001900,C0394,P0021,W015,8,244.16,128.8,1824.48,Net Banking,Completed,2025-08-12
O001901,C0021,P0017,W020,7,438.91,554.16,2518.21,UPI,Cancelled,2026-07-15
O001902,C0151,P0130,W004,6,247.63,133.85,1351.93,Credit Card,Cancelled,2025-11-05
O001903,C0066,P0131,W015,5,381.9,379.44,1530.06,Credit Card,Cancelled,2026-01-24
O001904,C0258,P0139,W013,1,261.47,27.69,233.78,Credit Card,Pending,2026-02-18
O001905,C0181,P0172,W006,10,355.99,432.78,3127.12,Debit Card,Cancelled,2026-01-24
O001906,C0130,P0051,W017,9,229.62,183.75,1882.83,Debit Card,Cancelled,2026-07-08
O001907,C0015,P0082,W012,5,524.26,268.23,2353.07,Debit Card,Completed,2026-05-03
O001908,C0233,P0035,W014,7,613.51,789.79,3504.78,Cash,Pending,2025-11-16
O001909,C0356,P0192,W003,3,392.33,9.83,1167.16,Debit Card,Pending,2026-01-24
O001910,C0152,P0144,W020,2,642.6,192.46,1092.74,Cash,Pending,2026-05-24
O001911,C0090,P0016,W018,7,646.11,616.33,3906.44,Cash,Pending,2026-02-23
O001912,C0303,P0138,W009,2,574.82,40.78,1108.86,Net Banking,Pending,2026-07-25
O001913,C0264,P0059,W001,3,691.04,121.16,1951.96,UPI,Cancelled,2025-12-11
O001914,C0166,P0200,W004,5,181.69,170.96,737.49,UPI,Cancelled,2026-04-06
O001915,C0369,P0161,W003,1,792.47,104.58,687.89,Debit Card,Pending,2025-09-05
O001916,C0348,P0076,W018,8,366.83,319.54,2615.1,Credit Card,Pending,2025-10-30
O001917,C0349,P0020,W017,6,658.43,250.42,3700.16,Cash,Pending,2025-08-09
O001918,C0158,P0007,W016,3,86.6,29.71,230.09,Debit Card,Cancelled,2026-02-02
O001919,C0041,P0053,W001,8,208.63,289.08,1379.96,Net Banking,Completed,2025-12-11
O001920,C0479,P0132,W008,2,661.28,173.11,1149.45,Net Banking,Pending,2026-03-26
O001921,C0107,P0014,W012,3,248.91,125.09,621.64,Debit Card,Pending,2026-01-26
O001922,C0040,P0097,W020,5,339.95,264.17,1435.58,Net Banking,Pending,2026-04-11
O001923,C0366,P0086,W017,7,781.27,108.51,5360.38,Credit Card,Cancelled,2026-05-04
O001924,C0119,P0162,W004,7,472.72,2.19,3306.85,Credit Card,Pending,2025-12-04
O001925,C0224,P0047,W011,5,519.72,488.1,2110.5,Debit Card,Completed,2026-03-12
O001926,C0181,P0145,W009,5,49.46,33.89,213.41,Net Banking,Completed,2026-03-25
O001927,C0046,P0052,W020,8,697.25,537.47,5040.53,Debit Card,Completed,2025-08-31
O001928,C0111,P0188,W018,2,149.25,29.83,268.67,Debit Card,Pending,2026-01-19
O001929,C0455,P0160,W008,9,103.95,9.83,925.72,Credit Card,Pending,2026-07-02
O001930,C0389,P0049,W007,7,200.77,278.49,1126.9,Cash,Completed,2026-06-11
O001931,C0463,P0165,W020,8,221.44,180.23,1591.29,Cash,Pending,2026-01-30
O001932,C0096,P0192,W011,4,392.33,34.33,1534.99,Debit Card,Pending,2025-10-11
O001933,C0125,P0119,W016,9,123.87,85.43,1029.4,Credit Card,Cancelled,2026-04-19
O001934,C0243,P0145,W015,1,49.46,8.15,41.31,Net Banking,Pending,2026-01-24
O001935,C0466,P0189,W020,8,416.57,198.08,3134.48,UPI,Completed,2025-11-19
O001936,C0311,P0156,W013,3,716.77,52.16,2098.15,Cash,Completed,2025-08-17
O001937,C0085,P0181,W001,3,510.35,202.27,1328.78,Debit Card,Pending,2025-11-28
O001938,C0123,P0192,W020,8,392.33,546.42,2592.22,Credit Card,Completed,2026-03-23
O001939,C0476,P0105,W008,4,537.76,262.43,1888.61,Cash,Cancelled,2025-12-25
O001940,C0354,P0088,W018,1,512.39,8.2,504.19,Cash,Pending,2026-01-21
O001941,C0224,P0008,W006,5,707.65,449.89,3088.36,UPI,Completed,2025-09-04
O001942,C0031,P0052,W013,8,697.25,193.84,5384.16,Debit Card,Cancelled,2026-05-23
O001943,C0489,P0176,W017,1,708.65,18.33,690.32,Net Banking,Pending,2026-05-17
O001944,C0374,P0136,W008,2,596.21,189.14,1003.28,UPI,Completed,2025-12-15
O001945,C0343,P0114,W018,7,433.11,201.37,2830.4,Net Banking,Completed,2026-01-30
O001946,C0362,P0007,W017,8,86.6,44.34,648.46,Net Banking,Cancelled,2025-10-22
O001947,C0129,P0187,W018,7,557.43,131.53,3770.48,UPI,Pending,2026-04-14
O001948,C0284,P0026,W013,2,424.88,113.57,736.19,UPI,Completed,2025-08-29
O001949,C0214,P0070,W006,7,468.0,439.52,2836.48,Credit Card,Completed,2026-06-16
